Unnamed: 0,sup_type,name,address_street,city,postcode,lat,long,website,email,telephone,supplier_contact,supplier_contact_email,supplier_contact_telephone,percent_recyclablenum,percent_efwnum,provides_a_rebateyn,supplier_auditislist_yes_no_na,supplier_audit_date_completed,notes,hierarchy,origin
1643,Landfill,Oak Reuse 91,113 Sample Street,Bristol,I7 4DZ,51.4794908,-2.6752964,https://www.example-supplier.co.uk,contact.1643@example-supplier.co.uk,04007 366134,,,,,,1,,,,,synthetic_sample_data
1644,Landfill,Union Recycling 92,67 Sample Street,Newcastle,S1 7YK,54.9582694,-1.6953002,https://www.example-supplier.co.uk,contact.1644@example-supplier.co.uk,09846 333090,,,,,,1,,,,,synthetic_sample_data
1645,Landfill,Union Environmental 93,180 Sample Street,Southampton,T4 4EO,50.9782583,-1.3091129,https://www.example-supplier.co.uk,contact.1645@example-supplier.co.uk,02781 832829,,,,,,1,,,,,synthetic_sample_data
1646,Landfill,Crest Logistics 94,77 Sample Street,Birmingham,M4 6UB,52.4984754,-2.014298,https://www.example-supplier.co.uk,contact.1646@example-supplier.co.uk,02931 962187,,,,56.3,,1,,,,,synthetic_sample_data
1647,Landfill,Oak Reuse 95,165 Sample Street,London,K3 8FR,51.3950316,-0.1486659,https://www.example-supplier.co.uk,contact.1647@example-supplier.co.uk,07473 777256,,,,,,0,,,,,synthetic_sample_data
1648,Landfill,Civic Logistics 96,78 Sample Street,Southampton,O1 9RN,50.9064756,-1.3673714,https://www.example-supplier.co.uk,contact.1648@example-supplier.co.uk,07121 124531,,,,41.9,,1,,,,,synthetic_sample_data
1649,Landfill,Green Materials 0,43 Sample Street,Sheffield,A2 3TB,53.4571612,-1.3661537,https://www.example-supplier.co.uk,contact.1649@example-supplier.co.uk,01730 672145,,,,,,0,,,,,synthetic_sample_data
1650,Landfill,Crest Resource 1,45 Sample Street,Sheffield,I9 1SH,53.4640889,-1.3367511,https://www.example-supplier.co.uk,contact.1650@example-supplier.co.uk,01533 393069,,,,34.8,,0,,,,,synthetic_sample_data
1651,Landfill,Metro Resource 2,85 Sample Street,Leeds,B3 6UZ,53.712687,-1.6971318,https://www.example-supplier.co.uk,contact.1651@example-supplier.co.uk,06857 170501,,,,,,0,,,,,synthetic_sample_data
1652,Landfill,Summit Waste Solutions 3,130 Sample Street,Manchester,W1 4MS,53.5162575,-2.1737844,https://www.example-supplier.co.uk,contact.1652@example-supplier.co.uk,06383 934891,,,,80.9,,1,,,,,synthetic_sample_data
1653,Landfill,Meadow Resource 4,110 Sample Street,Coventry,J4 7FS,52.4918103,-1.4825655,https://www.example-supplier.co.uk,contact.1653@example-supplier.co.uk,04157 270080,,,,,,0,,,,,synthetic_sample_data
1654,Landfill,Civic Resource 5,149 Sample Street,Sheffield,Z5 5CF,53.4003992,-1.3979743,https://www.example-supplier.co.uk,contact.1654@example-supplier.co.uk,03006 232461,,,,,,1,,,,,synthetic_sample_data
1655,Landfill,Prime Logistics 6,51 Sample Street,Southampton,D3 4PM,50.8775465,-1.2820979,https://www.example-supplier.co.uk,contact.1655@example-supplier.co.uk,03193 159183,,,,,,1,,,,,synthetic_sample_data
1656,Landfill,Northern Recycling 7,115 Sample Street,Bristol,T5 2SG,51.4808994,-2.6545434,https://www.example-supplier.co.uk,contact.1656@example-supplier.co.uk,07290 291105,,,,,,0,,,,,synthetic_sample_data
1657,Landfill,Northern Resource 8,71 Sample Street,Southampton,L4 7EN,50.7994317,-1.435743,https://www.example-supplier.co.uk,contact.1657@example-supplier.co.uk,02636 605012,,,,,,0,,,,,synthetic_sample_data
1658,Landfill,Oak Waste Solutions 9,197 Sample Street,Reading,E1 7DO,51.5602141,-0.9392334,https://www.example-supplier.co.uk,contact.1658@example-supplier.co.uk,07276 207883,,,,,,0,,,,,synthetic_sample_data
1659,Landfill,Crest Circular 10,181 Sample Street,Southampton,E5 1GF,50.9376274,-1.3564466,https://www.example-supplier.co.uk,contact.1659@example-supplier.co.uk,05400 430726,,,,,,1,,,,,synthetic_sample_data
1660,Landfill,Green Environmental 11,27 Sample Street,Coventry,G3 2SU,52.3258815,-1.5701405,https://www.example-supplier.co.uk,contact.1660@example-supplier.co.uk,02541 384065,,,,,,0,,,,,synthetic_sample_data
1661,Landfill,Prime Reuse 12,65 Sample Street,Nottingham,O3 6WX,53.0602057,-1.1625657,https://www.example-supplier.co.uk,contact.1661@example-supplier.co.uk,03288 373603,,,,15.3,,0,,,,,synthetic_sample_data
1662,Landfill,Riverside Environmental 13,139 Sample Street,Nottingham,D3 1JY,52.9683769,-1.0956412,https://www.example-supplier.co.uk,contact.1662@example-supplier.co.uk,09842 929651,,,,,,0,,,,,synthetic_sample_data
1663,Landfill,Prime Resource 14,25 Sample Street,Liverpool,Y3 9NL,53.4062128,-3.0269389,https://www.example-supplier.co.uk,contact.1663@example-supplier.co.uk,04423 345868,,,,,,0,,,,,synthetic_sample_data
1664,Landfill,Civic Waste Solutions 15,92 Sample Street,Birmingham,B9 6UQ,52.438288,-1.8254765,https://www.example-supplier.co.uk,contact.1664@example-supplier.co.uk,08099 388292,,,,53.0,,0,,,,,synthetic_sample_data
1665,Landfill,Bright Materials 16,124 Sample Street,Sheffield,F1 9IM,53.4409412,-1.4069196,https://www.example-supplier.co.uk,contact.1665@example-supplier.co.uk,07627 926840,,,,,,0,,,,,synthetic_sample_data
1666,Landfill,Meadow Environmental 17,45 Sample Street,Sheffield,Z7 3RF,53.3226431,-1.5550881,https://www.example-supplier.co.uk,contact.1666@example-supplier.co.uk,07115 184046,,,,,,1,,,,,synthetic_sample_data
1667,Landfill,Summit Salvage 18,49 Sample Street,London,J8 3RN,51.5838946,-0.1178149,https://www.example-supplier.co.uk,contact.1667@example-supplier.co.uk,03752 893701,,,,,,1,,,,,synthetic_sample_data
1668,Landfill,Metro Materials 19,4 Sample Street,Birmingham,C5 3TA,52.5300357,-2.0132081,https://www.example-supplier.co.uk,contact.1668@example-supplier.co.uk,05025 386813,,,,65.5,,1,,,,,synthetic_sample_data
1669,Landfill,Metro Salvage 20,111 Sample Street,Birmingham,I6 1SL,52.5856426,-1.9073848,https://www.example-supplier.co.uk,contact.1669@example-supplier.co.uk,07529 100258,,,,,,0,,,,,synthetic_sample_data
1670,Landfill,Green Resource 21,196 Sample Street,Newcastle,X2 4HL,55.0790862,-1.5736952,https://www.example-supplier.co.uk,contact.1670@example-supplier.co.uk,02226 152326,,,,,,0,,,,,synthetic_sample_data
1671,Landfill,Northern Reclaim 22,37 Sample Street,Birmingham,A1 7AQ,52.3842966,-1.7894938,https://www.example-supplier.co.uk,contact.1671@example-supplier.co.uk,04640 500893,,,,,,0,,,,,synthetic_sample_data
1672,Landfill,Crest Salvage 23,182 Sample Street,Sheffield,N3 7JG,53.3510923,-1.50003,https://www.example-supplier.co.uk,contact.1672@example-supplier.co.uk,01899 597026,,,,,,1,,,,,synthetic_sample_data
1673,Landfill,Bright Materials 24,38 Sample Street,London,N2 8NV,51.3618176,-0.1801307,https://www.example-supplier.co.uk,contact.1673@example-supplier.co.uk,04274 384559,,,,67.3,,0,,,,,synthetic_sample_data
1674,Landfill,Civic Logistics 25,52 Sample Street,Leeds,W2 7JE,53.8867502,-1.6647001,https://www.example-supplier.co.uk,contact.1674@example-supplier.co.uk,05243 396866,,,,38.9,,1,,,,,synthetic_sample_data
1675,Landfill,Bright Materials 26,108 Sample Street,Bristol,V7 9LP,51.3393913,-2.5132403,https://www.example-supplier.co.uk,contact.1675@example-supplier.co.uk,08600 592692,,,,75.2,,1,,,,,synthetic_sample_data
1676,Landfill,Riverside Materials 27,88 Sample Street,Coventry,I7 2PK,52.3193285,-1.5943976,https://www.example-supplier.co.uk,contact.1676@example-supplier.co.uk,01737 958562,,,,,,1,,,,,synthetic_sample_data
1677,Landfill,Bright Logistics 28,144 Sample Street,London,J3 1FJ,51.6568016,-0.027032,https://www.example-supplier.co.uk,contact.1677@example-supplier.co.uk,04093 280811,,,,,,1,,,,,synthetic_sample_data
1678,Landfill,Bright Materials 29,129 Sample Street,Bristol,L7 6ZG,51.5359487,-2.7145692,https://www.example-supplier.co.uk,contact.1678@example-supplier.co.uk,04588 381719,,,,57.3,,1,,,,,synthetic_sample_data
1679,Landfill,Summit Waste Solutions 30,108 Sample Street,Southampton,X4 7YE,50.9879566,-1.5511659,https://www.example-supplier.co.uk,contact.1679@example-supplier.co.uk,09782 487682,,,,,,0,,,,,synthetic_sample_data
1680,Landfill,Union Salvage 31,59 Sample Street,Bristol,U1 1TK,51.5109643,-2.686013,https://www.example-supplier.co.uk,contact.1680@example-supplier.co.uk,05361 166290,,,,,,1,,,,,synthetic_sample_data
1681,Landfill,Riverside Materials 32,152 Sample Street,Reading,X5 4KY,51.5699909,-0.9835874,https://www.example-supplier.co.uk,contact.1681@example-supplier.co.uk,02497 509799,,,,83.5,,0,,,,,synthetic_sample_data
1682,Landfill,Northern Waste Solutions 33,76 Sample Street,Southampton,J8 7XD,50.9940038,-1.4113133,https://www.example-supplier.co.uk,contact.1682@example-supplier.co.uk,08001 152335,,,,,,1,,,,,synthetic_sample_data
1683,Landfill,Harbour Salvage 34,107 Sample Street,Bristol,Y8 6NI,51.3681836,-2.7225312,https://www.example-supplier.co.uk,contact.1683@example-supplier.co.uk,02349 668571,,,,13.1,,1,,,,,synthetic_sample_data
1684,Landfill,Crest Reclaim 35,192 Sample Street,Leeds,J2 9LQ,53.7720396,-1.4217151,https://www.example-supplier.co.uk,contact.1684@example-supplier.co.uk,07025 791139,,,,3.4,,0,,,,,synthetic_sample_data
1685,Landfill,Metro Logistics 36,179 Sample Street,Birmingham,Y9 5KB,52.4720434,-1.7630492,https://www.example-supplier.co.uk,contact.1685@example-supplier.co.uk,02802 111631,,,,,,1,,,,,synthetic_sample_data
1686,Landfill,Oak Salvage 37,109 Sample Street,London,B4 4OI,51.4444168,-0.2069436,https://www.example-supplier.co.uk,contact.1686@example-supplier.co.uk,01545 453853,,,,,,0,,,,,synthetic_sample_data
1687,Landfill,Bright Resource 38,47 Sample Street,Leeds,M8 2RE,53.6589149,-1.5541859,https://www.example-supplier.co.uk,contact.1687@example-supplier.co.uk,01364 957130,,,,42.1,,1,,,,,synthetic_sample_data
1688,Landfill,Prime Recycling 39,129 Sample Street,Southampton,Q9 7KG,50.9524119,-1.3215695,https://www.example-supplier.co.uk,contact.1688@example-supplier.co.uk,09386 574084,,,,67.6,,0,,,,,synthetic_sample_data
1689,Landfill,Oak Resource 40,103 Sample Street,Liverpool,F9 9YP,53.3996185,-3.0800261,https://www.example-supplier.co.uk,contact.1689@example-supplier.co.uk,05991 812756,,,,,,1,,,,,synthetic_sample_data
1690,Reprocessor,Civic Waste Solutions 41,144 Sample Street,Reading,D8 1IU,51.4010959,-1.1215278,https://www.example-supplier.co.uk,contact.1690@example-supplier.co.uk,03261 245750,,,,,,0,,,,,synthetic_sample_data
1691,Reprocessor,Bright Recycling 42,103 Sample Street,Nottingham,G3 1YC,53.0640956,-1.1032618,https://www.example-supplier.co.uk,contact.1691@example-supplier.co.uk,07670 509735,,,,57.8,,0,,,,,synthetic_sample_data
1692,Reprocessor,Prime Materials 43,31 Sample Street,Newcastle,T2 9FP,54.8857974,-1.5249246,https://www.example-supplier.co.uk,contact.1692@example-supplier.co.uk,09338 980075,,,,,,1,,,,,synthetic_sample_data
1693,Reprocessor,Capital Resource 44,157 Sample Street,Coventry,O1 9NJ,52.3536574,-1.4046292,https://www.example-supplier.co.uk,contact.1693@example-supplier.co.uk,08596 194830,,,,,,1,,,,,synthetic_sample_data
1694,Reprocessor,Harbour Logistics 45,61 Sample Street,Southampton,V4 2VY,50.847281,-1.5453379,https://www.example-supplier.co.uk,contact.1694@example-supplier.co.uk,09774 820333,,,,30.2,,0,,,,,synthetic_sample_data
1695,Reprocessor,Prime Salvage 46,138 Sample Street,Manchester,M3 2TK,53.4154831,-2.1600738,https://www.example-supplier.co.uk,contact.1695@example-supplier.co.uk,08366 128085,,,,,,0,,,,,synthetic_sample_data
1696,Reprocessor,Metro Waste Solutions 47,179 Sample Street,Sheffield,Q5 4ZB,53.3086391,-1.4379225,https://www.example-supplier.co.uk,contact.1696@example-supplier.co.uk,04801 688682,,,,,,0,,,,,synthetic_sample_data
1697,Reprocessor,Bright Circular 48,174 Sample Street,Newcastle,U7 5VH,55.0457038,-1.7343062,https://www.example-supplier.co.uk,contact.1697@example-supplier.co.uk,01091 505132,,,,,,0,,,,,synthetic_sample_data
1698,Reprocessor,Crest Logistics 49,52 Sample Street,Manchester,U9 2KA,53.4446841,-2.1373258,https://www.example-supplier.co.uk,contact.1698@example-supplier.co.uk,03325 991207,,,,77.5,,0,,,,,synthetic_sample_data
1699,Reprocessor,Metro Salvage 50,162 Sample Street,Newcastle,O1 4AQ,54.8446198,-1.5880769,https://www.example-supplier.co.uk,contact.1699@example-supplier.co.uk,05888 144597,,,,,,0,,,,,synthetic_sample_data
1700,Reprocessor,Metro Logistics 51,193 Sample Street,Newcastle,F5 5QK,54.8761002,-1.7227332,https://www.example-supplier.co.uk,contact.1700@example-supplier.co.uk,07793 676997,,,,66.1,,0,,,,,synthetic_sample_data
1701,Reprocessor,Prime Environmental 52,108 Sample Street,Newcastle,U8 5CC,54.8724915,-1.6155073,https://www.example-supplier.co.uk,contact.1701@example-supplier.co.uk,04012 772751,,,,,,1,,,,,synthetic_sample_data
1702,Reprocessor,Crest Salvage 53,4 Sample Street,Southampton,Z8 7ME,50.9653269,-1.3386303,https://www.example-supplier.co.uk,contact.1702@example-supplier.co.uk,02805 279820,,,,,,0,,,,,synthetic_sample_data
1703,Reprocessor,Green Materials 54,84 Sample Street,London,V5 5IG,51.4294323,-0.2417859,https://www.example-supplier.co.uk,contact.1703@example-supplier.co.uk,07902 304072,,,,38.1,,0,,,,,synthetic_sample_data
1704,Reprocessor,Civic Reuse 55,169 Sample Street,Reading,F1 5ZV,51.3802245,-0.8286041,https://www.example-supplier.co.uk,contact.1704@example-supplier.co.uk,01096 185168,,,,,,0,,,,,synthetic_sample_data
1705,Reprocessor,Prime Recycling 56,47 Sample Street,Reading,H8 6HA,51.5673716,-1.0636151,https://www.example-supplier.co.uk,contact.1705@example-supplier.co.uk,02474 263798,,,,,,1,,,,,synthetic_sample_data
1706,Reprocessor,Crest Recycling 57,76 Sample Street,Southampton,M8 1EY,50.8951048,-1.3075246,https://www.example-supplier.co.uk,contact.1706@example-supplier.co.uk,05094 739678,,,,,,1,,,,,synthetic_sample_data
1707,Reprocessor,Riverside Recycling 58,21 Sample Street,Birmingham,H7 5QY,52.5895385,-1.7729808,https://www.example-supplier.co.uk,contact.1707@example-supplier.co.uk,06766 472097,,,,81.5,,1,,,,,synthetic_sample_data
1708,Reprocessor,Vale Salvage 59,184 Sample Street,Bristol,Q9 3DL,51.5084009,-2.4466308,https://www.example-supplier.co.uk,contact.1708@example-supplier.co.uk,05456 981223,,,,,,1,,,,,synthetic_sample_data
1709,Reprocessor,Harbour Salvage 60,98 Sample Street,Leeds,G3 4NB,53.8061312,-1.6161664,https://www.example-supplier.co.uk,contact.1709@example-supplier.co.uk,07735 259666,,,,,,1,,,,,synthetic_sample_data
1710,Reprocessor,Oak Waste Solutions 61,35 Sample Street,Southampton,L5 8VF,50.9923388,-1.2633532,https://www.example-supplier.co.uk,contact.1710@example-supplier.co.uk,02207 235630,,,,95.1,,0,,,,,synthetic_sample_data
1711,Reprocessor,Oak Logistics 62,146 Sample Street,Southampton,M7 7CO,50.9170305,-1.4990443,https://www.example-supplier.co.uk,contact.1711@example-supplier.co.uk,03110 111617,,,,,,0,,,,,synthetic_sample_data
1712,Reprocessor,Prime Logistics 63,193 Sample Street,Leeds,X9 4GK,53.9185621,-1.5860134,https://www.example-supplier.co.uk,contact.1712@example-supplier.co.uk,03528 716549,,,,,,1,,,,,synthetic_sample_data
1713,Reprocessor,Bright Reuse 64,64 Sample Street,Liverpool,Y7 1JD,53.4251934,-3.0024026,https://www.example-supplier.co.uk,contact.1713@example-supplier.co.uk,04068 490247,,,,,,0,,,,,synthetic_sample_data
1714,Reprocessor,Riverside Logistics 65,196 Sample Street,London,K4 9XG,51.5143772,-0.0177199,https://www.example-supplier.co.uk,contact.1714@example-supplier.co.uk,05047 200291,,,,,,0,,,,,synthetic_sample_data
1715,Reprocessor,Crest Reclaim 66,186 Sample Street,Birmingham,B8 7ET,52.4569353,-2.0316007,https://www.example-supplier.co.uk,contact.1715@example-supplier.co.uk,05744 411941,,,,6.7,,1,,,,,synthetic_sample_data
1716,Reprocessor,Green Waste Solutions 67,148 Sample Street,Coventry,J2 1GQ,52.452419,-1.6016513,https://www.example-supplier.co.uk,contact.1716@example-supplier.co.uk,02158 328303,,,,,,0,,,,,synthetic_sample_data
1717,Reprocessor,Green Logistics 68,191 Sample Street,Reading,U6 7JF,51.5573849,-0.9870768,https://www.example-supplier.co.uk,contact.1717@example-supplier.co.uk,09849 555898,,,,94.0,,0,,,,,synthetic_sample_data
1718,Reprocessor,Harbour Materials 69,146 Sample Street,Bristol,F4 6HA,51.5770772,-2.639048,https://www.example-supplier.co.uk,contact.1718@example-supplier.co.uk,01911 643781,,,,99.3,,1,,,,,synthetic_sample_data
1719,Reprocessor,Riverside Circular 70,103 Sample Street,Southampton,S9 1UL,51.0424228,-1.5237085,https://www.example-supplier.co.uk,contact.1719@example-supplier.co.uk,07564 231179,,,,,,0,,,,,synthetic_sample_data
1720,Reprocessor,Civic Recycling 71,147 Sample Street,Manchester,N7 2QN,53.4729574,-2.2832514,https://www.example-supplier.co.uk,contact.1720@example-supplier.co.uk,08349 745594,,,,,,1,,,,,synthetic_sample_data
1721,Reprocessor,Harbour Waste Solutions 72,182 Sample Street,Birmingham,H5 8ID,52.5635087,-1.8449088,https://www.example-supplier.co.uk,contact.1721@example-supplier.co.uk,01110 424660,,,,,,0,,,,,synthetic_sample_data
1722,Reprocessor,Prime Environmental 73,51 Sample Street,Manchester,A1 8PP,53.5277945,-2.2479514,https://www.example-supplier.co.uk,contact.1722@example-supplier.co.uk,07630 201641,,,,7.3,,1,,,,,synthetic_sample_data
1723,Reprocessor,Prime Materials 74,133 Sample Street,London,W6 2SG,51.4251267,-0.2519517,https://www.example-supplier.co.uk,contact.1723@example-supplier.co.uk,01737 253734,,,,,,0,,,,,synthetic_sample_data
1724,Reprocessor,Metro Waste Solutions 75,200 Sample Street,Newcastle,O5 9TA,54.8403944,-1.678319,https://www.example-supplier.co.uk,contact.1724@example-supplier.co.uk,06087 388423,,,,,,1,,,,,synthetic_sample_data
1725,Reprocessor,Oak Materials 76,20 Sample Street,London,C1 8NK,51.4905794,0.0098307,https://www.example-supplier.co.uk,contact.1725@example-supplier.co.uk,04694 430525,,,,60.8,,1,,,,,synthetic_sample_data
1726,Reprocessor,Union Environmental 77,89 Sample Street,Reading,W4 3RS,51.3145348,-0.8524246,https://www.example-supplier.co.uk,contact.1726@example-supplier.co.uk,02471 606799,,,,,,1,,,,,synthetic_sample_data
1727,Reprocessor,Prime Reclaim 78,21 Sample Street,Liverpool,A6 6RX,53.3161757,-3.064862,https://www.example-supplier.co.uk,contact.1727@example-supplier.co.uk,06800 633603,,,,80.8,,1,,,,,synthetic_sample_data
1728,Reprocessor,Prime Salvage 79,126 Sample Street,Newcastle,T2 7BU,54.9064716,-1.552306,https://www.example-supplier.co.uk,contact.1728@example-supplier.co.uk,06992 360965,,,,0.3,,1,,,,,synthetic_sample_data
1729,Reprocessor,Meadow Recycling 80,195 Sample Street,London,J2 9IA,51.5337497,-0.0101218,https://www.example-supplier.co.uk,contact.1729@example-supplier.co.uk,06103 434425,,,,,,0,,,,,synthetic_sample_data
1730,Reprocessor,Civic Resource 81,96 Sample Street,Birmingham,Y3 1HQ,52.3606305,-1.8785117,https://www.example-supplier.co.uk,contact.1730@example-supplier.co.uk,07268 512778,,,,54.4,,1,,,,,synthetic_sample_data
1731,Reprocessor,Harbour Recycling 82,41 Sample Street,Reading,R1 3MK,51.5888559,-0.9395974,https://www.example-supplier.co.uk,contact.1731@example-supplier.co.uk,08287 660126,,,,33.8,,1,,,,,synthetic_sample_data
1732,Reprocessor,Capital Resource 83,49 Sample Street,Bristol,X7 3GB,51.5121148,-2.5251118,https://www.example-supplier.co.uk,contact.1732@example-supplier.co.uk,04878 459185,,,,46.8,,1,,,,,synthetic_sample_data
1733,Reprocessor,Green Salvage 84,44 Sample Street,London,Q9 8BT,51.5083413,-0.1256314,https://www.example-supplier.co.uk,contact.1733@example-supplier.co.uk,08985 144639,,,,,,0,,,,,synthetic_sample_data
